product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost
P090704086,09,0907,090704,328,246
P090704087,09,0907,090704,328,246
P090704088,09,0907,090704,335,251
P090704089,09,0907,090704,335,251
P090704090,09,0907,090704,335,251
P090704091,09,0907,090704,335,251
P090704092,09,0907,090704,338,254
P090704093,09,0907,090704,358,269
P090704094,09,0907,090704,358,269
P090704095,09,0907,090704,358,269
P090704096,09,0907,090704,358,269
P090704097,09,0907,090704,358,269
P090704098,09,0907,090704,358,269
P090704099,09,0907,090704,358,269
P090704100,09,0907,090704,360,270
P090704101,09,0907,090704,360,270
P090704102,09,0907,090704,360,270
P090704103,09,0907,090704,380,285
P090704104,09,0907,090704,395,296
P090704105,09,0907,090704,395,296
P090704106,09,0907,090704,395,296
P090704107,09,0907,090704,395,296
P090704108,09,0907,090704,395,296
P090704109,09,0907,090704,395,296
P090704110,09,0907,090704,395,296
P090704111,09,0907,090704,398,299
P090704112,09,0907,090704,398,299
P090704113,09,0907,090704,398,299
P090704114,09,0907,090704,398,299
P090704115,09,0907,090704,398,299
P090704116,09,0907,090704,418,314
P090704117,09,0907,090704,418,314
P090704118,09,0907,090704,418,314
P090704119,09,0907,090704,420,315
P090704120,09,0907,090704,420,315
P090704121,09,0907,090704,420,315
P090704122,09,0907,090704,420,315
P090704123,09,0907,090704,420,315
P090704124,09,0907,090704,420,315
P090704125,09,0907,090704,428,321
P090704126,09,0907,090704,428,321
P090704127,09,0907,090704,428,321
P090704128,09,0907,090704,430,323
P090704129,09,0907,090704,450,338
P090704130,09,0907,090704,450,338
P090704131,09,0907,090704,450,338
P090704132,09,0907,090704,450,338
P090704133,09,0907,090704,450,338
P090704134,09,0907,090704,450,338
P090704135,09,0907,090704,450,338
P090704136,09,0907,090704,450,338
P090704137,09,0907,090704,450,338
P090704138,09,0907,090704,450,338
P090704139,09,0907,090704,450,338
P090704140,09,0907,090704,460,345
P090704141,09,0907,090704,460,345
P090704142,09,0907,090704,460,345
P090704143,09,0907,090704,460,345
P090704144,09,0907,090704,480,360
P090704145,09,0907,090704,480,360
P090704146,09,0907,090704,480,360
P090704147,09,0907,090704,480,360
P090704148,09,0907,090704,480,360
P090704149,09,0907,090704,480,360
P090704150,09,0907,090704,480,360
P090704151,09,0907,090704,480,360
P090704152,09,0907,090704,480,360
P090704153,09,0907,090704,480,360
P090704154,09,0907,090704,480,360
P090704155,09,0907,090704,480,360
P090704156,09,0907,090704,480,360
P090704157,09,0907,090704,480,360
P090704158,09,0907,090704,480,360
P090704159,09,0907,090704,498,374
P090704160,09,0907,090704,498,374
P090704161,09,0907,090704,498,374
P090704162,09,0907,090704,498,374
P090704163,09,0907,090704,498,374
P090704164,09,0907,090704,498,374
P090704165,09,0907,090704,498,374
P090704166,09,0907,090704,498,374
P090704167,09,0907,090704,498,374
P090704168,09,0907,090704,498,374
P090704169,09,0907,090704,498,374
P090704170,09,0907,090704,498,374
P090704171,09,0907,090704,498,374
P090704172,09,0907,090704,530,398
P090704173,09,0907,090704,530,398
P090704174,09,0907,090704,598,449
P090704175,09,0907,090704,635,476
P090704176,09,0907,090704,680,510
P090704177,09,0907,090704,680,510
P090704178,09,0907,090704,680,510
P090704179,09,0907,090704,790,593
P090704180,09,0907,090704,840,630
P090704181,09,0907,090704,980,735
P090704182,09,0907,090704,980,735
P090704183,09,0907,090704,980,735
P090704184,09,0907,090704,980,735
P090704185,09,0907,090704,980,735
P090704186,09,0907,090704,980,735
P090704187,09,0907,090704,980,735
P090704188,09,0907,090704,980,735
P090704189,09,0907,090704,980,735
P090704190,09,0907,090704,1380,1035
P090801001,09,0908,090801,108,81
P090801002,09,0908,090801,108,81
P090801003,09,0908,090801,108,81
P090801004,09,0908,090801,118,89
P090801005,09,0908,090801,128,96
P090801006,09,0908,090801,128,96
P090801007,09,0908,090801,128,96
P090801008,09,0908,090801,128,96
P090801009,09,0908,090801,136,102
P090801010,09,0908,090801,180,135
P090801011,09,0908,090801,185,139
P090801012,09,0908,090801,215,161
P090801013,09,0908,090801,215,161
P090801014,09,0908,090801,215,161
P090801015,09,0908,090801,215,161
P090801016,09,0908,090801,215,161
P090801017,09,0908,090801,225,169
P090801018,09,0908,090801,230,173
P090801019,09,0908,090801,235,176
P090801020,09,0908,090801,238,179
P090801021,09,0908,090801,238,179
P090801022,09,0908,090801,245,184
P090801023,09,0908,090801,248,186
P090801024,09,0908,090801,255,191
P090801025,09,0908,090801,258,194
P090801026,09,0908,090801,268,201
P090801027,09,0908,090801,268,201
P090801028,09,0908,090801,280,210
P090801029,09,0908,090801,280,210
P090801030,09,0908,090801,280,210
P090801031,09,0908,090801,280,210
P090801032,09,0908,090801,285,214
P090801033,09,0908,090801,285,214
P090801034,09,0908,090801,285,214
P090801035,09,0908,090801,285,214
P090801036,09,0908,090801,288,216
P090801037,09,0908,090801,295,221
P090801038,09,0908,090801,298,224
P090801039,09,0908,090801,298,224
P090801040,09,0908,090801,298,224
P090801041,09,0908,090801,298,224
P090801042,09,0908,090801,298,224
P090801043,09,0908,090801,298,224
P090801044,09,0908,090801,298,224
P090801045,09,0908,090801,325,244
P090801046,09,0908,090801,325,244
P090801047,09,0908,090801,328,246
P090801048,09,0908,090801,330,248
P090801049,09,0908,090801,330,248
P090801050,09,0908,090801,338,254
P090801051,09,0908,090801,340,255
P090801052,09,0908,090801,340,255
P090801053,09,0908,090801,340,255
P090801054,09,0908,090801,348,261
P090801055,09,0908,090801,348,261
P090801056,09,0908,090801,348,261
P090801057,09,0908,090801,350,263
P090801058,09,0908,090801,378,284
P090801059,09,0908,090801,380,285
P090801060,09,0908,090801,380,285
P090801061,09,0908,090801,380,285
P090801062,09,0908,090801,380,285
P090801063,09,0908,090801,385,289
P090801064,09,0908,090801,398,299
P090801065,09,0908,090801,398,299
P090801066,09,0908,090801,398,299
P090801067,09,0908,090801,398,299
P090801068,09,0908,090801,398,299
P090801069,09,0908,090801,405,304
P090801070,09,0908,090801,430,323
P090801071,09,0908,090801,430,323
P090801072,09,0908,090801,430,323
P090801073,09,0908,090801,460,345
P090801074,09,0908,090801,468,351
P090801075,09,0908,090801,480,360
P090801076,09,0908,090801,480,360
P090801077,09,0908,090801,480,360
P090801078,09,0908,090801,480,360
P090801079,09,0908,090801,480,360
P090801080,09,0908,090801,480,360
P090801081,09,0908,090801,495,371
P090801082,09,0908,090801,520,390
P090801083,09,0908,090801,520,390
P090801084,09,0908,090801,520,390
P090801085,09,0908,090801,540,405
P090801086,09,0908,090801,540,405
P090801087,09,0908,090801,540,405
P090801088,09,0908,090801,545,409
P090801089,09,0908,090801,580,435
P090801090,09,0908,090801,580,435
P090801091,09,0908,090801,580,435
P090801092,09,0908,090801,580,435
P090801093,09,0908,090801,580,435
P090801094,09,0908,090801,580,435
P090801095,09,0908,090801,580,435
P090801096,09,0908,090801,580,435
P090801097,09,0908,090801,620,465
P090801098,09,0908,090801,630,473
P090801099,09,0908,090801,630,473
P090801100,09,0908,090801,658,494
P090801101,09,0908,090801,660,495
P090801102,09,0908,090801,680,510
P090801103,09,0908,090801,720,540
P090801104,09,0908,090801,730,548
P090801105,09,0908,090801,765,574
P090801106,09,0908,090801,765,574
P090801107,09,0908,090801,765,574
P090801108,09,0908,090801,790,593
P090801109,09,0908,090801,790,593
P090801110,09,0908,090801,790,593
P090801111,09,0908,090801,790,593
P090801112,09,0908,090801,800,600
P090801113,09,0908,090801,880,660
P090801114,09,0908,090801,920,690
P090801115,09,0908,090801,945,709
P090801116,09,0908,090801,945,709
P090801117,09,0908,090801,980,735
P090801118,09,0908,090801,980,735
P090801119,09,0908,090801,980,735
P090801120,09,0908,090801,1125,844
P090801121,09,0908,090801,1125,844
P090801122,09,0908,090801,1200,900
P090801123,09,0908,090801,1250,938
P090801124,09,0908,090801,1300,975
P090801125,09,0908,090801,1380,1035
P090801126,09,0908,090801,1620,1215
P090801127,09,0908,090801,1800,1350
P090801128,09,0908,090801,1870,1403
P090801129,09,0908,090801,1890,1418
P090801130,09,0908,090801,1980,1485
P090801131,09,0908,090801,2200,1650
P090801132,09,0908,090801,2250,1688
P090801133,09,0908,090801,2700,2025
P090802001,09,0908,090802,90,68
P090802002,09,0908,090802,98,74
P090802003,09,0908,090802,98,74
P090802004,09,0908,090802,98,74
P090802005,09,0908,090802,100,75
P090802006,09,0908,090802,100,75
P090802007,09,0908,090802,110,83
P090802008,09,0908,090802,128,96
P090802009,09,0908,090802,128,96
P090802010,09,0908,090802,128,96
P090802011,09,0908,090802,128,96
P090802012,09,0908,090802,135,101
P090802013,09,0908,090802,150,113
P090802014,09,0908,090802,160,120
P090802015,09,0908,090802,160,120
P090802016,09,0908,090802,175,131
P090802017,09,0908,090802,180,135
P090802018,09,0908,090802,180,135
P090802019,09,0908,090802,180,135
P090802020,09,0908,090802,190,143
P090802021,09,0908,090802,190,143
P090802022,09,0908,090802,198,149
P090802023,09,0908,090802,198,149
P090802024,09,0908,090802,198,149
P090802025,09,0908,090802,198,149
P090802026,09,0908,090802,198,149
P090802027,09,0908,090802,198,149
P090802028,09,0908,090802,198,149
P090802029,09,0908,090802,198,149
P090802030,09,0908,090802,198,149
P090802031,09,0908,090802,198,149
P090802032,09,0908,090802,220,165
P090802033,09,0908,090802,220,165
P090802034,09,0908,090802,225,169
P090802035,09,0908,090802,225,169
P090802036,09,0908,090802,230,173
P090802037,09,0908,090802,230,173
P090802038,09,0908,090802,230,173
P090802039,09,0908,090802,235,176
P090802040,09,0908,090802,235,176
P090802041,09,0908,090802,235,176
P090802042,09,0908,090802,238,179
P090802043,09,0908,090802,240,180
P090802044,09,0908,090802,250,188
P090802045,09,0908,090802,250,188
P090802046,09,0908,090802,260,195
P090802047,09,0908,090802,265,199
P090802048,09,0908,090802,268,201
P090802049,09,0908,090802,270,203
P090802050,09,0908,090802,270,203
P090802051,09,0908,090802,270,203
P090802052,09,0908,090802,270,203
P090802053,09,0908,090802,270,203
P090802054,09,0908,090802,280,210
P090802055,09,0908,090802,280,210
P090802056,09,0908,090802,280,210
P090802057,09,0908,090802,280,210
P090802058,09,0908,090802,295,221
P090802059,09,0908,090802,295,221
P090802060,09,0908,090802,298,224
P090802061,09,0908,090802,298,224
P090802062,09,0908,090802,298,224
P090802063,09,0908,090802,298,224
P090802064,09,0908,090802,320,240
P090802065,09,0908,090802,320,240
P090802066,09,0908,090802,330,248
P090802067,09,0908,090802,330,248
P090802068,09,0908,090802,335,251
P090802069,09,0908,090802,360,270
P090802070,09,0908,090802,360,270
P090802071,09,0908,090802,360,270
P090802072,09,0908,090802,360,270
P090802073,09,0908,090802,360,270
P090802074,09,0908,090802,360,270
P090802075,09,0908,090802,360,270
P090802076,09,0908,090802,380,285
P090802077,09,0908,090802,380,285
P090802078,09,0908,090802,380,285
P090802079,09,0908,090802,398,299
P090802080,09,0908,090802,398,299
P090802081,09,0908,090802,398,299
P090802082,09,0908,090802,400,300
P090802083,09,0908,090802,400,300
P090802084,09,0908,090802,420,315
P090802085,09,0908,090802,420,315
P090802086,09,0908,090802,430,323
P090802087,09,0908,090802,450,338
P090802088,09,0908,090802,450,338
P090802089,09,0908,090802,450,338
P090802090,09,0908,090802,460,345
P090802091,09,0908,090802,480,360
P090802092,09,0908,090802,480,360
P090802093,09,0908,090802,480,360
P090802094,09,0908,090802,480,360
P090802095,09,0908,090802,480,360
P090802096,09,0908,090802,498,374
P090802097,09,0908,090802,498,374
P090802098,09,0908,090802,498,374
P090802099,09,0908,090802,498,374
P090802100,09,0908,090802,498,374
P090802101,09,0908,090802,498,374
P090802102,09,0908,090802,498,374
P090802103,09,0908,090802,498,374
P090802104,09,0908,090802,500,375
P090802105,09,0908,090802,500,375
P090802106,09,0908,090802,560,420
P090802107,09,0908,090802,560,420
P090802108,09,0908,090802,560,420
P090802109,09,0908,090802,560,420
P090802110,09,0908,090802,560,420
P090802111,09,0908,090802,570,428
P090802112,09,0908,090802,570,428
P090802113,09,0908,090802,580,435
P090802114,09,0908,090802,580,435
P090802115,09,0908,090802,580,435
P090802116,09,0908,090802,580,435
P090802117,09,0908,090802,580,435
P090802118,09,0908,090802,580,435
P090802119,09,0908,090802,580,435
P090802120,09,0908,090802,598,449
P090802121,09,0908,090802,598,449
P090802122,09,0908,090802,598,449
P090802123,09,0908,090802,598,449
P090802124,09,0908,090802,598,449
P090802125,09,0908,090802,598,449
P090802126,09,0908,090802,650,488
P090802127,09,0908,090802,675,506
P090802128,09,0908,090802,675,506
P090802129,09,0908,090802,680,510
P090802130,09,0908,090802,680,510
P090802131,09,0908,090802,680,510
P090802132,09,0908,090802,680,510
P090802133,09,0908,090802,680,510
P090802134,09,0908,090802,680,510
P090802135,09,0908,090802,700,525
P090802136,09,0908,090802,720,540
P090802137,09,0908,090802,720,540
P090802138,09,0908,090802,730,548
P090802139,09,0908,090802,730,548
P090802140,09,0908,090802,750,563
P090802141,09,0908,090802,760,570
P090802142,09,0908,090802,780,585
P090802143,09,0908,090802,780,585
P090802144,09,0908,090802,780,585
P090802145,09,0908,090802,798,599
P090802146,09,0908,090802,798,599
P090802147,09,0908,090802,798,599
P090802148,09,0908,090802,800,600
P090802149,09,0908,090802,800,600
P090802150,09,0908,090802,860,645
P090802151,09,0908,090802,880,660
P090802152,09,0908,090802,880,660
P090802153,09,0908,090802,880,660
P090802154,09,0908,090802,880,660
P090802155,09,0908,090802,945,709
P090802156,09,0908,090802,980,735
P090802157,09,0908,090802,980,735
P090802158,09,0908,090802,980,735
P090802159,09,0908,090802,980,735
P090802160,09,0908,090802,980,735
P090802161,09,0908,090802,980,735
P090802162,09,0908,090802,980,735
P090802163,09,0908,090802,980,735
P090802164,09,0908,090802,980,735
P090802165,09,0908,090802,1080,810
P090802166,09,0908,090802,1220,915
P090802167,09,0908,090802,1280,960
P090802168,09,0908,090802,1290,968
P090802169,09,0908,090802,1380,1035
P090802170,09,0908,090802,1480,1110
P090802171,09,0908,090802,1900,1425
P090802172,09,0908,090802,1900,1425
P090803001,09,0908,090803,238,179
P090803002,09,0908,090803,238,179
P090803003,09,0908,090803,238,179
P090803004,09,0908,090803,238,179
P090803005,09,0908,090803,238,179
P090803006,09,0908,090803,320,240
P090803007,09,0908,090803,320,240
P090803008,09,0908,090803,370,278
P090803009,09,0908,090803,370,278
P090803010,09,0908,090803,370,278
P090803011,09,0908,090803,428,321
P090803012,09,0908,090803,450,338
P090803013,09,0908,090803,450,338
P090803014,09,0908,090803,450,338
P090803015,09,0908,090803,470,353
P090803016,09,0908,090803,470,353
P090803017,09,0908,090803,470,353
P090803018,09,0908,090803,470,353
P090803019,09,0908,090803,630,473
P090803020,09,0908,090803,630,473
P090803021,09,0908,090803,630,473
P090803022,09,0908,090803,720,540
P090803023,09,0908,090803,720,540
P090803024,09,0908,090803,810,608
P090803025,09,0908,090803,810,608
P090803026,09,0908,090803,810,608
P090803027,09,0908,090803,810,608
P090803028,09,0908,090803,820,615
P090803029,09,0908,090803,820,615
P090803030,09,0908,090803,880,660
P090803031,09,0908,090803,880,660
P090803032,09,0908,090803,880,660
P090803033,09,0908,090803,900,675
P090803034,09,0908,090803,900,675
P090803035,09,0908,090803,900,675
P090803036,09,0908,090803,960,720
P090803037,09,0908,090803,960,720
P090803038,09,0908,090803,960,720
P090803039,09,0908,090803,1035,776
P090803040,09,0908,090803,1040,780
P090803041,09,0908,090803,1040,780
P090803042,09,0908,090803,1080,810
P090803043,09,0908,090803,1080,810
P090803044,09,0908,090803,1080,810
P090803045,09,0908,090803,1080,810
P090803046,09,0908,090803,1260,945
P090803047,09,0908,090803,1260,945
P090803048,09,0908,090803,1260,945
P090803049,09,0908,090803,1260,945
P090803050,09,0908,090803,1350,1013
P090803051,09,0908,090803,1350,1013
P090803052,09,0908,090803,1620,1215
P090803053,09,0908,090803,1620,1215
P090803054,09,0908,090803,1620,1215
P090803055,09,0908,090803,1800,1350
P090803056,09,0908,090803,1800,1350
P090803057,09,0908,090803,1800,1350
P090803058,09,0908,090803,1800,1350
P090803059,09,0908,090803,1980,1485
P090803060,09,0908,090803,1980,1485
P090803061,09,0908,090803,1980,1485
